CodCliente,Fecha,FechaTS,Cantidad,FormaIngreso,Medida,Temporada,Sintetico
344,2011-12-07 12:57:34,2011-12-07,7.5,HUMEDO,LATAS,1,False
230,2011-12-07 14:40:19,2011-12-07,13.5,HUMEDO,LATAS,1,False
251,2011-12-07 15:08:47,2011-12-07,85.0,HUMEDO,LATAS,1,False
125,2011-12-07 15:16:36,2011-12-07,60.25,HUMEDO,LATAS,1,False
38,2011-12-07 16:14:06,2011-12-07,92.75,HUMEDO,LATAS,1,False
56,2011-12-07 16:17:45,2011-12-07,6.0,HUMEDO,LATAS,1,False
177,2011-12-07 16:25:26,2011-12-07,90.0,HUMEDO,LATAS,1,False
54,2011-12-07 16:59:08,2011-12-07,78.0,HUMEDO,LATAS,1,False
177,2011-12-08 16:55:07,2011-12-08,27.75,HUMEDO,LATAS,1,False
230,2011-12-08 11:51:02,2011-12-08,25.0,HUMEDO,LATAS,1,False
354,2011-12-08 11:51:46,2011-12-08,6.25,HUMEDO,LATAS,1,False
46,2011-12-09 09:47:03,2011-12-09,10.75,HUMEDO,LATAS,1,False
83,2011-12-10 07:44:17,2011-12-10,80.0,HUMEDO,LATAS,1,False
46,2011-12-10 07:58:46,2011-12-10,3.5,HUMEDO,LATAS,1,False
177,2011-12-10 10:58:10,2011-12-10,15.0,HUMEDO,LATAS,1,False
85,2011-12-10 11:02:30,2011-12-10,2.36,SECO,LATAS,1,False
335,2011-12-12 11:42:01,2011-12-12,2.75,HUMEDO,LATAS,1,False
38,2011-12-12 16:55:04,2011-12-12,60.75,HUMEDO,LATAS,1,False
125,2011-12-12 16:53:14,2011-12-12,39.5,HUMEDO,LATAS,1,False
354,2011-12-12 13:51:54,2011-12-12,3.75,HUMEDO,LATAS,1,False
230,2011-12-12 13:50:12,2011-12-12,25.0,HUMEDO,LATAS,1,False
193,2011-12-12 11:19:35,2011-12-12,10.25,HUMEDO,LATAS,1,False
46,2011-12-12 09:37:04,2011-12-12,31.0,HUMEDO,LATAS,1,False
193,2011-12-12 09:15:14,2011-12-12,98.75,HUMEDO,LATAS,1,False
113,2011-12-12 08:39:05,2011-12-12,15.0,HUMEDO,LATAS,1,False
54,2011-12-12 08:38:29,2011-12-12,30.25,HUMEDO,LATAS,1,False
83,2011-12-12 08:37:36,2011-12-12,80.0,HUMEDO,LATAS,1,False
230,2011-12-12 08:08:15,2011-12-12,98.75,HUMEDO,LATAS,1,False
177,2011-12-12 07:48:45,2011-12-12,53.25,HUMEDO,LATAS,1,False
186,2011-12-12 07:39:58,2011-12-12,85.75,HUMEDO,LATAS,1,False
54,2011-12-13 08:52:02,2011-12-13,7.0,HUMEDO,LATAS,1,False
310,2011-12-13 12:05:41,2011-12-13,186.5,HUMEDO,LATAS,1,False
125,2011-12-13 16:10:23,2011-12-13,40.0,HUMEDO,LATAS,1,False
177,2011-12-14 16:41:20,2011-12-14,7.5,HUMEDO,LATAS,1,False
186,2011-12-14 15:31:53,2011-12-14,73.0,HUMEDO,LATAS,1,False
282,2011-12-14 14:26:11,2011-12-14,7.75,HUMEDO,LATAS,1,False
33,2011-12-14 12:07:04,2011-12-14,37.0,HUMEDO,LATAS,1,False
46,2011-12-14 11:07:03,2011-12-14,24.75,HUMEDO,LATAS,1,False
234,2011-12-14 12:45:30,2011-12-14,35.25,HUMEDO,LATAS,1,False
251,2011-12-15 10:02:02,2011-12-15,43.0,HUMEDO,LATAS,1,False
332,2011-12-15 10:50:43,2011-12-15,6.0,HUMEDO,LATAS,1,False
54,2011-12-15 13:00:50,2011-12-15,52.0,HUMEDO,LATAS,1,False
175,2011-12-15 17:02:55,2011-12-15,66.75,HUMEDO,LATAS,1,False
282,2011-12-16 15:53:57,2011-12-16,88.75,HUMEDO,LATAS,1,False
125,2011-12-16 17:17:27,2011-12-16,51.25,HUMEDO,LATAS,1,False
230,2011-12-16 16:00:36,2011-12-16,120.75,HUMEDO,LATAS,1,False
56,2011-12-16 15:26:42,2011-12-16,47.25,HUMEDO,LATAS,1,False
54,2011-12-16 13:28:42,2011-12-16,14.0,SECO,LATAS,1,False
46,2011-12-16 13:34:05,2011-12-16,7.0,HUMEDO,LATAS,1,False
234,2011-12-16 13:25:53,2011-12-16,40.25,HUMEDO,LATAS,1,False
193,2011-12-16 09:20:40,2011-12-16,22.0,HUMEDO,LATAS,1,False
54,2011-12-16 14:15:16,2011-12-16,83.0,HUMEDO,LATAS,1,False
54,2011-12-17 07:48:47,2011-12-17,54.25,HUMEDO,LATAS,1,False
113,2011-12-17 09:53:33,2011-12-17,53.75,HUMEDO,LATAS,1,False
332,2011-12-17 10:29:05,2011-12-17,10.0,HUMEDO,LATAS,1,False
38,2011-12-17 15:54:28,2011-12-17,29.0,HUMEDO,LATAS,1,False
125,2011-12-17 16:36:15,2011-12-17,29.25,HUMEDO,LATAS,1,False
234,2011-12-18 15:44:06,2011-12-18,38.75,HUMEDO,LATAS,1,False
251,2011-12-18 10:57:21,2011-12-18,27.75,HUMEDO,LATAS,1,False
113,2011-12-18 13:56:42,2011-12-18,20.25,HUMEDO,LATAS,1,False
356,2011-12-19 08:34:45,2011-12-19,5.0,HUMEDO,LATAS,1,False
84,2011-12-19 09:33:27,2011-12-19,29.0,HUMEDO,LATAS,1,False
46,2011-12-19 09:43:54,2011-12-19,41.0,HUMEDO,LATAS,1,False
56,2011-12-19 12:01:51,2011-12-19,25.0,HUMEDO,LATAS,1,False
177,2011-12-19 16:17:26,2011-12-19,4.75,HUMEDO,LATAS,1,False
202,2011-12-20 16:49:11,2011-12-20,32.0,HUMEDO,LATAS,1,False
172,2011-12-20 16:50:59,2011-12-20,24.25,HUMEDO,LATAS,1,False
45,2011-12-20 13:51:23,2011-12-20,89.5,HUMEDO,LATAS,1,False
54,2011-12-20 08:32:11,2011-12-20,244.0,HUMEDO,LATAS,1,False
83,2011-12-20 10:19:20,2011-12-20,82.25,HUMEDO,LATAS,1,False
54,2011-12-20 09:05:14,2011-12-20,139.0,HUMEDO,LATAS,1,False
54,2011-12-20 13:05:14,2011-12-20,88.75,HUMEDO,LATAS,1,False
54,2011-12-21 07:35:11,2011-12-21,25.0,HUMEDO,LATAS,1,False
234,2011-12-21 08:27:02,2011-12-21,30.5,HUMEDO,LATAS,1,False
54,2011-12-21 08:27:39,2011-12-21,239.0,HUMEDO,LATAS,1,False
332,2011-12-21 11:08:35,2011-12-21,5.25,HUMEDO,LATAS,1,False
113,2011-12-21 11:19:43,2011-12-21,53.25,HUMEDO,LATAS,1,False
234,2011-12-21 13:25:50,2011-12-21,91.0,HUMEDO,LATAS,1,False
175,2011-12-21 13:42:05,2011-12-21,99.0,HUMEDO,LATAS,1,False
45,2011-12-22 15:27:37,2011-12-22,100.75,HUMEDO,LATAS,1,False
54,2011-12-22 14:54:40,2011-12-22,83.5,HUMEDO,LATAS,1,False
251,2011-12-22 14:00:03,2011-12-22,85.75,HUMEDO,LATAS,1,False
38,2011-12-22 09:07:41,2011-12-22,77.0,HUMEDO,LATAS,1,False
54,2011-12-22 09:58:20,2011-12-22,89.0,HUMEDO,LATAS,1,False
125,2011-12-22 13:57:42,2011-12-22,64.5,HUMEDO,LATAS,1,False
251,2011-12-23 16:54:35,2011-12-23,90.0,HUMEDO,LATAS,1,False
54,2011-12-23 15:15:00,2011-12-23,163.75,HUMEDO,LATAS,1,False
45,2011-12-23 14:13:38,2011-12-23,99.0,HUMEDO,LATAS,1,False
293,2011-12-23 14:02:43,2011-12-23,65.75,HUMEDO,LATAS,1,False
251,2011-12-23 13:51:06,2011-12-23,90.0,HUMEDO,LATAS,1,False
46,2011-12-23 11:31:33,2011-12-23,118.0,HUMEDO,LATAS,1,False
175,2011-12-23 11:19:26,2011-12-23,99.25,HUMEDO,LATAS,1,False
56,2011-12-23 10:07:23,2011-12-23,39.75,HUMEDO,LATAS,1,False
251,2011-12-23 09:50:07,2011-12-23,12.0,HUMEDO,LATAS,1,False
230,2011-12-23 13:03:20,2011-12-23,97.0,HUMEDO,LATAS,1,False
234,2011-12-24 12:17:05,2011-12-24,16.25,HUMEDO,LATAS,1,False
45,2011-12-24 12:13:41,2011-12-24,75.25,HUMEDO,LATAS,1,False
54,2011-12-24 12:05:25,2011-12-24,25.0,HUMEDO,LATAS,1,False
54,2011-12-24 12:03:54,2011-12-24,38.0,HUMEDO,LATAS,1,False
230,2011-12-24 11:23:57,2011-12-24,78.5,HUMEDO,LATAS,1,False
251,2011-12-24 10:59:11,2011-12-24,90.75,HUMEDO,LATAS,1,False
82,2011-12-24 09:04:50,2011-12-24,25.0,HUMEDO,LATAS,1,False
86,2011-12-24 11:42:17,2011-12-24,80.5,HUMEDO,LATAS,1,False
237,2011-12-26 14:26:28,2011-12-26,31.5,HUMEDO,LATAS,1,False
234,2011-12-26 16:21:22,2011-12-26,21.0,HUMEDO,LATAS,1,False
193,2011-12-26 16:09:21,2011-12-26,93.75,HUMEDO,LATAS,1,False
251,2011-12-26 15:02:13,2011-12-26,90.0,HUMEDO,LATAS,1,False
237,2011-12-26 13:01:05,2011-12-26,31.5,HUMEDO,LATAS,1,False
332,2011-12-26 12:59:20,2011-12-26,42.0,HUMEDO,LATAS,1,False
365,2011-12-26 12:50:26,2011-12-26,5.0,HUMEDO,LATAS,1,False
46,2011-12-26 12:45:45,2011-12-26,49.75,HUMEDO,LATAS,1,False
230,2011-12-26 10:25:14,2011-12-26,85.0,HUMEDO,LATAS,1,False
364,2011-12-26 10:23:49,2011-12-26,1.75,HUMEDO,LATAS,1,False
56,2011-12-26 08:39:48,2011-12-26,27.0,HUMEDO,LATAS,1,False
230,2011-12-27 13:15:28,2011-12-27,89.0,HUMEDO,LATAS,1,False
247,2011-12-27 13:20:41,2011-12-27,21.0,HUMEDO,LATAS,1,False
54,2011-12-27 14:12:15,2011-12-27,27.25,HUMEDO,LATAS,1,False
234,2011-12-27 15:17:05,2011-12-27,43.75,HUMEDO,LATAS,1,False
46,2011-12-28 16:08:22,2011-12-28,76.25,HUMEDO,LATAS,1,False
251,2011-12-28 14:34:45,2011-12-28,90.25,HUMEDO,LATAS,1,False
45,2011-12-28 14:53:02,2011-12-28,91.75,HUMEDO,LATAS,1,False
113,2011-12-28 12:41:02,2011-12-28,43.5,HUMEDO,LATAS,1,False
293,2011-12-28 09:56:21,2011-12-28,12.5,HUMEDO,LATAS,1,False
105,2011-12-28 13:59:15,2011-12-28,39.5,HUMEDO,LATAS,1,False
46,2011-12-29 07:48:00,2011-12-29,54.25,HUMEDO,LATAS,1,False
228,2011-12-29 08:11:58,2011-12-29,69.0,HUMEDO,LATAS,1,False
54,2011-12-29 11:41:09,2011-12-29,90.25,HUMEDO,LATAS,1,False
251,2011-12-29 12:59:53,2011-12-29,90.0,HUMEDO,LATAS,1,False
230,2011-12-29 15:26:56,2011-12-29,27.0,HUMEDO,LATAS,1,False
231,2011-12-30 13:24:38,2011-12-30,49.25,HUMEDO,LATAS,1,False
234,2011-12-30 16:46:01,2011-12-30,76.0,HUMEDO,LATAS,1,False
29,2011-12-30 15:51:57,2011-12-30,62.5,HUMEDO,LATAS,1,False
45,2011-12-30 15:40:17,2011-12-30,83.25,HUMEDO,LATAS,1,False
46,2011-12-30 14:53:15,2011-12-30,25.25,HUMEDO,LATAS,1,False
251,2011-12-30 13:51:48,2011-12-30,182.0,HUMEDO,LATAS,1,False
193,2011-12-30 12:39:33,2011-12-30,89.25,HUMEDO,LATAS,1,False
86,2011-12-30 08:16:49,2011-12-30,80.75,HUMEDO,LATAS,1,False
251,2011-12-30 11:47:20,2011-12-30,90.0,HUMEDO,LATAS,1,False
56,2011-12-30 11:38:44,2011-12-30,23.0,HUMEDO,LATAS,1,False
46,2011-12-30 10:14:23,2011-12-30,61.25,HUMEDO,LATAS,1,False
368,2011-12-30 10:05:03,2011-12-30,27.0,HUMEDO,LATAS,1,False
54,2011-12-30 08:41:57,2011-12-30,20.0,HUMEDO,LATAS,1,False
175,2011-12-30 08:11:08,2011-12-30,238.25,HUMEDO,LATAS,1,False
86,2011-12-30 11:55:15,2011-12-30,41.25,HUMEDO,LATAS,1,False
234,2011-12-31 12:01:38,2011-12-31,58.0,HUMEDO,LATAS,1,False
251,2011-12-31 12:23:05,2011-12-31,181.75,HUMEDO,LATAS,1,False
371,2011-12-31 12:18:52,2011-12-31,13.75,HUMEDO,LATAS,1,False
56,2011-12-31 12:18:07,2011-12-31,35.0,HUMEDO,LATAS,1,False
86,2011-12-31 12:12:33,2011-12-31,80.0,HUMEDO,LATAS,1,False
193,2011-12-31 12:10:46,2011-12-31,86.5,HUMEDO,LATAS,1,False
234,2011-12-31 12:07:07,2011-12-31,86.5,HUMEDO,LATAS,1,False
230,2011-12-31 12:03:28,2011-12-31,79.0,HUMEDO,LATAS,1,False
193,2011-12-31 11:55:49,2011-12-31,69.75,HUMEDO,LATAS,1,False
46,2011-12-31 11:15:33,2011-12-31,5.0,HUMEDO,LATAS,1,False
83,2011-12-31 11:43:06,2011-12-31,75.0,HUMEDO,LATAS,1,False
113,2011-12-31 09:54:42,2011-12-31,13.5,HUMEDO,LATAS,1,False
113,2011-12-31 09:48:32,2011-12-31,4.75,HUMEDO,LATAS,1,False
175,2011-12-31 09:47:05,2011-12-31,89.25,HUMEDO,LATAS,1,False
234,2011-12-31 09:15:53,2011-12-31,58.0,HUMEDO,LATAS,1,False
234,2011-12-31 09:15:11,2011-12-31,83.75,HUMEDO,LATAS,1,False
193,2011-12-31 08:43:43,2011-12-31,66.75,HUMEDO,LATAS,1,False
137,2011-12-31 07:32:23,2011-12-31,92.5,HUMEDO,LATAS,1,False
54,2011-12-31 11:49:28,2011-12-31,41.0,HUMEDO,LATAS,1,False
251,2012-01-02 16:28:41,2012-01-02,359.25,HUMEDO,LATAS,1,False
54,2012-01-02 16:20:15,2012-01-02,10.0,HUMEDO,LATAS,1,False
251,2012-01-02 16:16:27,2012-01-02,159.25,HUMEDO,LATAS,1,False
175,2012-01-02 12:48:00,2012-01-02,60.0,HUMEDO,LATAS,1,False
237,2012-01-02 11:59:30,2012-01-02,123.0,HUMEDO,LATAS,1,False
29,2012-01-02 10:33:00,2012-01-02,43.75,HUMEDO,LATAS,1,False
17,2012-01-02 15:36:21,2012-01-02,29.0,HUMEDO,LATAS,1,False
351,2012-01-02 10:26:50,2012-01-02,10.5,HUMEDO,LATAS,1,False
56,2012-01-02 10:25:54,2012-01-02,5.0,HUMEDO,LATAS,1,False
332,2012-01-02 10:01:44,2012-01-02,10.25,HUMEDO,LATAS,1,False
234,2012-01-02 09:36:18,2012-01-02,71.0,HUMEDO,LATAS,1,False
119,2012-01-02 08:34:38,2012-01-02,34.5,HUMEDO,LATAS,1,False
234,2012-01-02 08:26:10,2012-01-02,79.75,HUMEDO,LATAS,1,False
371,2012-01-02 10:28:01,2012-01-02,6.5,HUMEDO,LATAS,1,False
175,2012-01-03 07:36:07,2012-01-03,18.0,HUMEDO,LATAS,1,False
251,2012-01-03 13:57:20,2012-01-03,179.75,HUMEDO,LATAS,1,False
33,2012-01-04 16:45:52,2012-01-04,47.5,HUMEDO,LATAS,1,False
373,2012-01-04 16:18:37,2012-01-04,19.0,HUMEDO,LATAS,1,False
251,2012-01-04 14:15:23,2012-01-04,89.0,HUMEDO,LATAS,1,False
125,2012-01-04 12:44:18,2012-01-04,59.75,HUMEDO,LATAS,1,False
46,2012-01-04 10:33:58,2012-01-04,2.0,HUMEDO,LATAS,1,False
234,2012-01-04 07:34:29,2012-01-04,50.0,HUMEDO,LATAS,1,False
7,2012-01-04 13:49:36,2012-01-04,27.0,HUMEDO,LATAS,1,False
234,2012-01-05 16:20:25,2012-01-05,138.5,HUMEDO,LATAS,1,False
46,2012-01-05 09:05:08,2012-01-05,43.0,HUMEDO,LATAS,1,False
82,2012-01-05 10:28:53,2012-01-05,75.0,HUMEDO,LATAS,1,False
375,2012-01-05 10:29:39,2012-01-05,1.75,HUMEDO,LATAS,1,False
354,2012-01-05 14:40:15,2012-01-05,10.0,HUMEDO,LATAS,1,False
83,2012-01-05 15:47:22,2012-01-05,80.25,HUMEDO,LATAS,1,False
56,2012-01-05 15:54:29,2012-01-05,54.0,HUMEDO,LATAS,1,False
234,2012-01-06 15:22:27,2012-01-06,85.75,HUMEDO,LATAS,1,False
45,2012-01-06 15:05:18,2012-01-06,66.0,HUMEDO,LATAS,1,False
54,2012-01-06 15:46:49,2012-01-06,95.5,HUMEDO,LATAS,1,False
346,2012-01-06 11:59:38,2012-01-06,67.25,HUMEDO,LATAS,1,False
354,2012-01-06 10:35:11,2012-01-06,1.75,HUMEDO,LATAS,1,False
230,2012-01-06 10:34:23,2012-01-06,55.0,HUMEDO,LATAS,1,False
56,2012-01-06 09:17:30,2012-01-06,46.75,HUMEDO,LATAS,1,False
375,2012-01-06 08:49:05,2012-01-06,3.0,HUMEDO,LATAS,1,False
82,2012-01-06 08:48:10,2012-01-06,20.0,HUMEDO,LATAS,1,False
46,2012-01-06 08:43:39,2012-01-06,3.25,HUMEDO,LATAS,1,False
86,2012-01-07 17:08:03,2012-01-07,80.5,HUMEDO,LATAS,1,False
230,2012-01-07 17:04:36,2012-01-07,85.0,HUMEDO,LATAS,1,False
56,2012-01-07 16:23:32,2012-01-07,44.75,HUMEDO,LATAS,1,False
46,2012-01-07 16:20:32,2012-01-07,23.75,HUMEDO,LATAS,1,False
271,2012-01-07 16:12:50,2012-01-07,17.75,HUMEDO,LATAS,1,False
193,2012-01-07 16:08:36,2012-01-07,80.0,HUMEDO,LATAS,1,False
251,2012-01-07 14:27:42,2012-01-07,90.75,HUMEDO,LATAS,1,False
54,2012-01-07 12:57:11,2012-01-07,84.75,HUMEDO,LATAS,1,False
187,2012-01-07 11:55:43,2012-01-07,44.75,HUMEDO,LATAS,1,False
255,2012-01-07 09:13:51,2012-01-07,48.5,HUMEDO,LATAS,1,False
17,2012-01-07 09:03:37,2012-01-07,51.25,HUMEDO,LATAS,1,False
371,2012-01-07 08:48:04,2012-01-07,18.0,HUMEDO,LATAS,1,False
234,2012-01-07 15:57:12,2012-01-07,85.5,HUMEDO,LATAS,1,False
45,2012-01-08 15:49:43,2012-01-08,101.0,HUMEDO,LATAS,1,False
46,2012-01-08 16:56:28,2012-01-08,146.0,HUMEDO,LATAS,1,False
54,2012-01-08 16:01:32,2012-01-08,18.75,HUMEDO,LATAS,1,False
83,2012-01-08 14:19:03,2012-01-08,79.5,HUMEDO,LATAS,1,False
175,2012-01-08 08:43:37,2012-01-08,301.75,HUMEDO,LATAS,1,False
46,2012-01-08 10:19:44,2012-01-08,40.5,HUMEDO,LATAS,1,False
234,2012-01-08 09:28:04,2012-01-08,69.25,HUMEDO,LATAS,1,False
45,2012-01-08 11:37:24,2012-01-08,100.0,HUMEDO,LATAS,1,False
234,2012-01-09 07:57:40,2012-01-09,66.5,HUMEDO,LATAS,1,False
46,2012-01-09 08:08:04,2012-01-09,108.0,HUMEDO,LATAS,1,False
83,2012-01-09 08:27:33,2012-01-09,74.0,HUMEDO,LATAS,1,False
251,2012-01-09 10:29:21,2012-01-09,148.5,HUMEDO,LATAS,1,False
54,2012-01-09 12:35:01,2012-01-09,91.0,HUMEDO,LATAS,1,False
346,2012-01-09 12:46:52,2012-01-09,52.5,HUMEDO,LATAS,1,False
56,2012-01-09 14:13:08,2012-01-09,41.0,HUMEDO,LATAS,1,False
45,2012-01-09 15:52:37,2012-01-09,85.75,HUMEDO,LATAS,1,False
175,2012-01-10 13:08:44,2012-01-10,95.0,HUMEDO,LATAS,1,False
124,2012-01-10 15:41:00,2012-01-10,18.5,HUMEDO,LATAS,1,False
54,2012-01-10 12:26:23,2012-01-10,61.5,HUMEDO,LATAS,1,False
251,2012-01-10 12:48:56,2012-01-10,90.0,HUMEDO,LATAS,1,False
230,2012-01-10 09:15:18,2012-01-10,124.5,HUMEDO,LATAS,1,False
379,2012-01-10 08:59:12,2012-01-10,27.0,HUMEDO,LATAS,1,False
84,2012-01-10 08:58:13,2012-01-10,50.0,HUMEDO,LATAS,1,False
46,2012-01-10 09:22:40,2012-01-10,47.5,HUMEDO,LATAS,1,False
382,2012-01-11 16:16:10,2012-01-11,6.75,HUMEDO,LATAS,1,False
113,2012-01-11 16:11:25,2012-01-11,31.0,HUMEDO,LATAS,1,False
235,2012-01-11 15:56:43,2012-01-11,18.5,HUMEDO,LATAS,1,False
374,2012-01-11 15:15:28,2012-01-11,69.75,HUMEDO,LATAS,1,False
346,2012-01-11 15:09:04,2012-01-11,64.25,HUMEDO,LATAS,1,False
54,2012-01-11 14:57:31,2012-01-11,62.25,HUMEDO,LATAS,1,False
251,2012-01-11 14:24:34,2012-01-11,90.0,HUMEDO,LATAS,1,False
113,2012-01-11 16:12:25,2012-01-11,1.0,HUMEDO,LATAS,1,False
237,2012-01-11 13:20:04,2012-01-11,39.25,HUMEDO,LATAS,1,False
46,2012-01-11 12:44:45,2012-01-11,63.0,HUMEDO,LATAS,1,False
293,2012-01-11 12:43:57,2012-01-11,31.0,HUMEDO,LATAS,1,False
45,2012-01-11 12:42:45,2012-01-11,163.75,HUMEDO,LATAS,1,False
230,2012-01-11 08:26:22,2012-01-11,85.0,HUMEDO,LATAS,1,False
230,2012-01-11 08:25:45,2012-01-11,74.5,HUMEDO,LATAS,1,False
54,2012-01-11 13:56:31,2012-01-11,53.75,HUMEDO,LATAS,1,False
29,2012-01-12 16:42:12,2012-01-12,41.0,HUMEDO,LATAS,1,False
251,2012-01-12 16:35:12,2012-01-12,178.0,HUMEDO,LATAS,1,False
235,2012-01-12 16:23:16,2012-01-12,24.0,HUMEDO,LATAS,1,False
46,2012-01-12 14:16:50,2012-01-12,2.5,HUMEDO,LATAS,1,False
54,2012-01-12 13:03:27,2012-01-12,90.75,HUMEDO,LATAS,1,False
83,2012-01-12 11:38:29,2012-01-12,80.75,HUMEDO,LATAS,1,False
251,2012-01-12 11:02:03,2012-01-12,62.0,HUMEDO,LATAS,1,False
289,2012-01-12 10:29:53,2012-01-12,34.0,HUMEDO,LATAS,1,False
17,2012-01-12 10:36:00,2012-01-12,52.75,HUMEDO,LATAS,1,False
374,2012-01-12 10:15:45,2012-01-12,73.25,HUMEDO,LATAS,1,False
230,2012-01-12 10:05:08,2012-01-12,78.25,HUMEDO,LATAS,1,False
56,2012-01-12 08:59:38,2012-01-12,55.0,HUMEDO,LATAS,1,False
175,2012-01-12 08:42:01,2012-01-12,141.0,HUMEDO,LATAS,1,False
29,2012-01-12 10:38:29,2012-01-12,17.75,HUMEDO,LATAS,1,False
271,2012-01-13 12:59:46,2012-01-13,15.75,HUMEDO,LATAS,1,False
54,2012-01-13 14:35:20,2012-01-13,83.75,HUMEDO,LATAS,1,False
251,2012-01-13 15:14:48,2012-01-13,185.0,HUMEDO,LATAS,1,False
234,2012-01-13 15:18:56,2012-01-13,34.25,HUMEDO,LATAS,1,False
86,2012-01-13 15:38:48,2012-01-13,80.5,HUMEDO,LATAS,1,False
54,2012-01-13 16:55:53,2012-01-13,54.25,HUMEDO,LATAS,1,False
46,2012-01-13 12:24:53,2012-01-13,33.25,HUMEDO,LATAS,1,False
230,2012-01-13 15:30:19,2012-01-13,90.0,HUMEDO,LATAS,1,False
332,2012-01-13 12:08:57,2012-01-13,18.0,HUMEDO,LATAS,1,False
17,2012-01-13 14:00:55,2012-01-13,15.0,HUMEDO,LATAS,1,False
150,2012-01-13 11:27:22,2012-01-13,98.0,HUMEDO,LATAS,1,False
119,2012-01-13 07:57:11,2012-01-13,62.0,HUMEDO,LATAS,1,False
119,2012-01-13 08:03:44,2012-01-13,32.0,HUMEDO,LATAS,1,False
54,2012-01-13 08:11:26,2012-01-13,50.0,HUMEDO,LATAS,1,False
54,2012-01-13 08:14:10,2012-01-13,26.25,HUMEDO,LATAS,1,False
230,2012-01-13 11:40:07,2012-01-13,91.0,HUMEDO,LATAS,1,False
251,2012-01-13 11:06:08,2012-01-13,61.75,HUMEDO,LATAS,1,False
113,2012-01-13 11:10:56,2012-01-13,24.0,HUMEDO,LATAS,1,False
237,2012-01-13 11:15:07,2012-01-13,21.5,HUMEDO,LATAS,1,False
29,2012-01-13 10:57:20,2012-01-13,51.0,HUMEDO,LATAS,1,False
219,2012-01-14 17:05:14,2012-01-14,81.75,HUMEDO,LATAS,1,False
150,2012-01-14 17:01:18,2012-01-14,158.5,HUMEDO,LATAS,1,False
234,2012-01-14 15:51:52,2012-01-14,71.5,HUMEDO,LATAS,1,False
219,2012-01-14 15:42:50,2012-01-14,81.25,HUMEDO,LATAS,1,False
45,2012-01-14 13:24:07,2012-01-14,101.0,HUMEDO,LATAS,1,False
175,2012-01-14 13:14:36,2012-01-14,98.5,HUMEDO,LATAS,1,False
234,2012-01-14 12:58:38,2012-01-14,46.0,HUMEDO,LATAS,1,False
332,2012-01-14 16:33:24,2012-01-14,9.5,HUMEDO,LATAS,1,False
29,2012-01-14 11:23:30,2012-01-14,55.0,HUMEDO,LATAS,1,False
83,2012-01-14 11:39:21,2012-01-14,23.23,SECO,LATAS,1,False
175,2012-01-14 08:15:50,2012-01-14,180.5,HUMEDO,LATAS,1,False
230,2012-01-14 09:01:28,2012-01-14,30.0,HUMEDO,LATAS,1,False
54,2012-01-14 15:40:30,2012-01-14,175.0,HUMEDO,LATAS,1,False
56,2012-01-14 10:23:14,2012-01-14,70.0,HUMEDO,LATAS,1,False
351,2012-01-14 10:24:00,2012-01-14,1.0,HUMEDO,LATAS,1,False
251,2012-01-14 09:24:10,2012-01-14,180.75,HUMEDO,LATAS,1,False
219,2012-01-15 16:01:49,2012-01-15,142.5,HUMEDO,LATAS,1,False
54,2012-01-15 15:46:43,2012-01-15,141.25,HUMEDO,LATAS,1,False
234,2012-01-15 11:43:37,2012-01-15,66.75,HUMEDO,LATAS,1,False
113,2012-01-15 09:53:07,2012-01-15,35.25,HUMEDO,LATAS,1,False
84,2012-01-15 09:48:52,2012-01-15,61.0,HUMEDO,LATAS,1,False
43,2012-01-15 09:43:40,2012-01-15,21.0,HUMEDO,LATAS,1,False
375,2012-01-15 09:38:46,2012-01-15,5.0,HUMEDO,LATAS,1,False
387,2012-01-15 09:07:29,2012-01-15,1.75,HUMEDO,LATAS,1,False
230,2012-01-15 08:55:50,2012-01-15,97.5,HUMEDO,LATAS,1,False
175,2012-01-15 08:01:27,2012-01-15,90.5,HUMEDO,LATAS,1,False
332,2012-01-15 09:42:44,2012-01-15,10.0,HUMEDO,LATAS,1,False
230,2012-01-15 09:37:37,2012-01-15,164.25,HUMEDO,LATAS,1,False
85,2012-01-16 17:13:57,2012-01-16,81.0,HUMEDO,LATAS,1,False
234,2012-01-16 14:36:11,2012-01-16,75.0,HUMEDO,LATAS,1,False
150,2012-01-16 16:10:19,2012-01-16,69.0,HUMEDO,LATAS,1,False
193,2012-01-16 16:01:06,2012-01-16,96.0,HUMEDO,LATAS,1,False
230,2012-01-16 13:55:34,2012-01-16,328.75,HUMEDO,LATAS,1,False
150,2012-01-16 11:17:39,2012-01-16,49.0,HUMEDO,LATAS,1,False
288,2012-01-16 10:07:15,2012-01-16,12.5,HUMEDO,LATAS,1,False
374,2012-01-16 09:29:12,2012-01-16,21.25,HUMEDO,LATAS,1,False
234,2012-01-16 09:04:21,2012-01-16,25.0,HUMEDO,LATAS,1,False
253,2012-01-16 12:35:57,2012-01-16,42.0,HUMEDO,LATAS,1,False
150,2012-01-17 16:30:32,2012-01-17,49.0,HUMEDO,LATAS,1,False
234,2012-01-17 14:45:31,2012-01-17,63.0,HUMEDO,LATAS,1,False
85,2012-01-17 14:24:48,2012-01-17,81.0,HUMEDO,LATAS,1,False
45,2012-01-17 13:45:45,2012-01-17,83.5,HUMEDO,LATAS,1,False
54,2012-01-17 12:51:50,2012-01-17,74.0,HUMEDO,LATAS,1,False
